Unit_ID,X,LRR,var.LRR,scale,col,Study,ID.case,system,pr.st
35,1.503535244,0,0.002627083,1.563224501,darkblue,m2_1_BBH070,35,freshwater,-0.466940445
36,1.458064075,0.051293294,0.000894408,1.62548027,darkblue,m2_1_BBH071,36,freshwater,-0.497887587
37,2.320622653,0.923670839,0.000762242,1.634719105,darkblue,m2_1_BBH072,37,freshwater,0.08915961
38,3.225680732,0.639079959,0.007353402,1.503752471,darkblue,m2_1_BBH073,38,freshwater,0.705131465
39,3.225680732,0.859132318,0.009305395,1.490149316,darkblue,m2_1_BBH073,39,freshwater,0.705131465
40,3.083992288,0.405465108,0.00787037,1.499826799,darkblue,m2_1_BBH074,40,freshwater,0.608699981
41,3.083992288,0.387765531,0.015730409,1.45981488,darkblue,m2_1_BBH074,41,freshwater,0.608699981
42,2.823552847,0.693147181,0.058966667,1.383466101,darkblue,m2_1_BBH075,42,freshwater,0.431447969
43,2.823552847,0.813510863,0.029239598,1.4239956,darkblue,m2_1_BBH075,43,freshwater,0.431447969
44,3.650972698,0.470003629,0.025408333,1.432110571,darkblue,m2_1_BBH076,44,freshwater,0.994580162
45,3.650972698,0.470003629,0.02042517,1.44472442,darkblue,m2_1_BBH076,45,freshwater,0.994580162
46,3.511906821,1.086189769,0.005162323,1.524193578,darkblue,m2_1_BBH077,46,freshwater,0.899933566
47,3.511906821,1.056052674,0.029552246,1.423381064,darkblue,m2_1_BBH077,47,freshwater,0.899933566
48,0.873314833,-0.084557388,0.018024969,1.451947464,darkblue,m2_1_BBH078,48,freshwater,-0.895861025
49,0.873314833,0.087011377,0.039868381,1.406080437,darkblue,m2_1_BBH078,49,freshwater,-0.895861025
50,0.765202787,-0.117783036,0.016484053,1.45711092,darkblue,m2_1_BBH079,50,freshwater,-0.969440808
52,0.717419837,0.182321557,0.039259259,1.406970027,darkblue,m2_1_BBH080,52,freshwater,-1.001961321
53,0.717419837,-0.207639365,0.02872288,1.425025806,darkblue,m2_1_BBH080,53,freshwater,-1.001961321
54,2.691325171,0.502091944,0.015403896,1.461026825,darkblue,m2_1_BBH081,54,freshwater,0.341455372
55,2.691325171,0.459532329,0.02795732,1.426586722,darkblue,m2_1_BBH081,55,freshwater,0.341455372
56,1.972917764,0.296265816,0.013415304,1.46901339,darkblue,m2_1_BBH082,56,freshwater,-0.147484237
57,1.972917764,0.200670695,0.030024572,1.422464886,darkblue,m2_1_BBH082,57,freshwater,-0.147484237
58,3.291892878,0.606135804,0.005136537,1.524482916,darkblue,m2_1_BBH083,58,freshwater,0.750194671
59,3.291892878,0.660990069,0.000566034,1.651915001,darkblue,m2_1_BBH083,59,freshwater,0.750194671
62,3.004151153,0.826678573,0.004630368,1.530477143,darkblue,m2_1_BBH085,62,freshwater,0.554361046
63,3.004151153,1.15267951,0.010625064,1.482486489,darkblue,m2_1_BBH085,63,freshwater,0.554361046
64,3.258562141,1.06784063,0.014473571,1.464626281,darkblue,m2_1_BBH086,64,freshwater,0.727510164
65,3.258562141,0.652325186,0.007114815,1.505658271,darkblue,m2_1_BBH086,65,freshwater,0.727510164
66,3.341975504,0.889857475,0.007432841,1.503131626,darkblue,m2_1_BBH087,66,freshwater,0.784280315
67,3.341975504,1.003302109,0.004674778,1.529925613,darkblue,m2_1_BBH087,67,freshwater,0.784280315
68,3.371700842,0.54522705,0.000489666,1.660288956,darkblue,m2_1_BBH088,68,freshwater,0.80451103
69,3.371700842,0.575364145,0.001929459,1.581057327,darkblue,m2_1_BBH088,69,freshwater,0.80451103
70,0.745844449,0,0.003748558,1.542683977,darkblue,m2_1_BBH089,70,freshwater,-0.982615865
71,0.745844449,0,0.003000923,1.555537151,darkblue,m2_1_BBH089,71,freshwater,-0.982615865
72,1.597569441,0.603535022,0.005480442,1.5207384,darkblue,m2_1_BBH090,72,freshwater,-0.40294188
73,1.597569441,0.843429384,0.011024984,1.480351629,darkblue,m2_1_BBH090,73,freshwater,-0.40294188
74,3.157515543,0.843429384,0.012729391,1.472045816,darkblue,m2_1_BBH091,74,freshwater,0.658739041
75,3.157515543,1.048601868,0.001012333,1.618324228,darkblue,m2_1_BBH091,75,freshwater,0.658739041
76,3.650972698,1.084013489,0.003673881,1.543846655,darkblue,m2_1_BBH092,76,freshwater,0.994580162
77,3.650972698,0.980829253,0.012011054,1.475402019,darkblue,m2_1_BBH092,77,freshwater,0.994580162
80,4.346212176,2.295175157,0.133035874,1.336453828,darkblue,m2_1_BBH152,80,freshwater,1.467751951
81,4.346212176,2.054897086,0.152931312,1.328401063,darkblue,m2_1_BBH152,81,freshwater,1.467751951
141,3.218875825,2.381585896,0.02720813,1.428156207,darkgreen,m2_1_DSG055,141,terrestrial,0.700500126
142,3.218875825,2.102357418,0.017935821,1.452233939,darkgreen,m2_1_DSG055,142,terrestrial,0.700500126
143,3.218875825,1.871885392,0.016439024,1.457268974,darkgreen,m2_1_DSG055,143,terrestrial,0.700500126
144,2.522558173,1.708042033,0.360899727,1.278790738,darkblue,m2_1_DSG056,144,freshwater,0.226594543
145,2.522558173,0.901144747,0.201083182,1.312585031,darkblue,m2_1_DSG056,145,freshwater,0.226594543
146,2.302585093,2.004592771,0.038423791,1.408212897,darkblue,m2_1_DSG059,146,freshwater,0.076883459
147,2.302585093,0.869034515,0.210100347,1.310050431,darkblue,m2_1_DSG059,147,freshwater,0.076883459
148,2.302585093,0.240391937,0.018741262,1.449695807,darkblue,m2_1_DSG059,148,freshwater,0.076883459
149,2.302585093,0.036683912,0.039118295,1.407177865,darkblue,m2_1_DSG059,149,freshwater,0.076883459
150,5.940247724,0.574537487,0.018314704,1.451026093,darkblue,m2_1_EEC001,150,freshwater,2.552633747
151,2.812657446,1.141694399,0.01605211,1.458645155,darkblue,m2_1_EEC002,151,freshwater,0.424032687
152,2.602689685,1.843667655,0.028593738,1.425286176,darkblue,m2_1_EEC004,152,freshwater,0.281131105
153,2.602689685,1.167355383,0.166935353,1.323338534,darkblue,m2_1_EEC005,153,freshwater,0.281131105
170,4.891483234,0.726990219,0.009566518,1.488550266,darkgreen,m2_1_EEC031,170,terrestrial,1.838857003
171,4.43443361,0.775129323,0.042220082,1.402768941,darkgreen,m2_1_EEC032,171,terrestrial,1.527794419
172,3.86899069,0.291197015,1.37E-06,2,darkgreen,m2_1_EEC036,172,terrestrial,1.142960636
173,3.86899069,0.150282203,0.565980723,1.252792179,darkgreen,m2_1_EEC036,173,terrestrial,1.142960636
178,5.07064799,-0.384845821,0.059229655,1.38320898,darkgreen,m2_1_EEC048,178,terrestrial,1.960794423
179,3.428476085,1.077284466,0.047320783,1.396178955,darkgreen,m2_1_EEC049,179,terrestrial,0.843151591
197,6.458333828,0.680131812,0.009757153,1.487410193,darkgreen,m2_1_EEC078,197,terrestrial,2.90523704
207,3.320890089,1.832581464,0.047408333,1.396072152,darkblue,m2_1_ETB015,207,freshwater,0.769929831
208,3.320890089,1.252762968,44.96598639,1,darkblue,m2_1_ETB015,208,freshwater,0.769929831
211,0.693147181,-0.155414104,1.970066969,1.180725675,darkblue,m2_1_ETB021,211,freshwater,-1.018481004
212,0.693147181,-1.589235205,0.148105477,1.330253723,darkblue,m2_1_ETB021,212,freshwater,-1.018481004
213,2.815633808,-0.635988767,0.001410604,1.599155178,darkblue,m2_1_ETB024,213,freshwater,0.426058364
214,2.815633808,-0.470003629,0.021666667,1.44131501,darkblue,m2_1_ETB024,214,freshwater,0.426058364
215,2.815633808,1.778336449,0.076803804,1.368195967,darkblue,m2_1_ETB025,215,freshwater,0.426058364
216,2.815633808,1.58240924,1.476313116,1.197396264,darkblue,m2_1_ETB025,216,freshwater,0.426058364
221,-0.207435885,1.685275989,0.049185996,1.393945227,darkblue,m2_1_ETB029,221,freshwater,-1.631407218
222,-0.207435885,2.658039781,1.832604245,1.184904853,darkblue,m2_1_ETB029,222,freshwater,-1.631407218
227,1.059626842,0.402344981,0.01752345,1.453577891,darkblue,m2_1_HLH020,227,freshwater,-0.769059269
228,1.059626842,0.838157029,0.006359196,1.512145617,darkblue,m2_1_HLH020,228,freshwater,-0.769059269
239,4.308463557,2.137505343,0.1482752,1.330187548,darkblue,m2_1_HLH027,239,freshwater,1.442060687
240,4.308463557,2.219203484,0.147353686,1.330547763,darkblue,m2_1_HLH027,240,freshwater,1.442060687
241,3.184878125,1.777031662,0.208188659,1.310578571,darkblue,m2_1_HLH028,241,freshwater,0.677361692
242,3.184878125,0.343018905,0.11250471,1.346139081,darkblue,m2_1_HLH028,242,freshwater,0.677361692
245,1.814643763,3.097514968,18.38399626,1.051679681,darkblue,m2_1_HLH039,245,freshwater,-0.255203656
246,1.814643763,0.393904286,0.059968503,1.382492677,darkblue,m2_1_HLH039,246,freshwater,-0.255203656
253,0.69104413,-0.192499256,0.094109084,1.356455103,darkblue,m2_1_HLH049,253,freshwater,-1.019912316
254,0.69104413,0.042473058,0.014109043,1.466100149,darkblue,m2_1_HLH049,254,freshwater,-1.019912316
255,2.561446727,0.436329708,0.303473441,1.288804315,darkblue,m2_1_HLH050,255,freshwater,0.253061634
256,2.561446727,-0.699144219,0.076112942,1.368718057,darkblue,m2_1_HLH050,256,freshwater,0.253061634
257,0.809694886,0.454878268,0.085075447,1.362286008,darkblue,m2_1_HLH051,257,freshwater,-0.93916001
258,0.809694886,-0.444638238,0.067271774,1.375852557,darkblue,m2_1_HLH051,258,freshwater,-0.93916001
269,0.124060459,-0.548559305,0.046613591,1.397048969,darkblue,m2_1_HLH057,269,freshwater,-1.405794716
270,0.124060459,0.41679876,0.018589215,1.450166483,darkblue,m2_1_HLH057,270,freshwater,-1.405794716
271,0.70729395,0.509615768,0.032318311,1.418211267,darkblue,m2_1_HLH058,271,freshwater,-1.00885288
272,0.70729395,0.76153399,0.042022136,1.403040473,darkblue,m2_1_HLH058,272,freshwater,-1.00885288
273,2.686996792,0.441175381,0.085596615,1.361933133,darkblue,m2_1_HLH059,273,freshwater,0.338509528
274,2.686996792,0.199713541,0.092458253,1.357477652,darkblue,m2_1_HLH059,274,freshwater,0.338509528
275,0.403090461,0.200445108,0.020627608,1.444154573,darkcyan,m2_1_HLH060,275,marine,-1.215890187
276,0.403090461,0.115569118,0.041181774,1.404207667,darkcyan,m2_1_HLH060,276,marine,-1.215890187
277,0.403090461,0.295932675,0.260163598,1.297701436,darkcyan,m2_1_HLH061,277,marine,-1.215890187
278,0.403090461,0.974729658,0.048552953,1.394693702,darkcyan,m2_1_HLH061,278,marine,-1.215890187
279,0.084339704,0.098066832,0.014874505,1.463047485,darkcyan,m2_1_HLH062,279,marine,-1.432828193
280,0.084339704,0.994350912,0.036916481,1.410525169,darkcyan,m2_1_HLH062,280,marine,-1.432828193
281,0.373323737,0.746032834,0.10691762,1.349082176,darkcyan,m2_1_HLH063,281,marine,-1.236149068
282,0.373323737,-0.648104236,0.136048693,1.335159906,darkcyan,m2_1_HLH063,282,marine,-1.236149068
283,0.011079092,0.658791696,0.011214625,1.479366211,darkcyan,m2_1_HLH064,283,marine,-1.482688502
284,0.011079092,1.181352415,0.055273593,1.387203123,darkcyan,m2_1_HLH064,284,marine,-1.482688502
285,1.648155734,0.118795694,0.01491998,1.462871109,darkcyan,m2_1_HLH092,285,marine,-0.368513445
286,1.648155734,0.156079321,0.019978164,1.446002976,darkcyan,m2_1_HLH092,286,marine,-0.368513445
297,1.225416537,0.254669805,0.027122422,1.428338505,darkcyan,m2_1_HLH138,297,marine,-0.656224757
298,1.225416537,0.159941084,0.030679251,1.421218552,darkcyan,m2_1_HLH138,298,marine,-0.656224757
299,0.161641352,0.336472237,0.058064399,1.384357041,darkblue,m2_1_HLH143,299,freshwater,-1.380217603
300,0.161641352,0.177681177,0.180498234,1.318825107,darkblue,m2_1_HLH143,300,freshwater,-1.380217603
375,0.504081332,0.501394849,0.03085448,1.420889473,darkblue,m2_1_HLH501,375,freshwater,-1.147156991
376,0.504081332,0.713089025,0.169982408,1.322293396,darkblue,m2_1_HLH501,376,freshwater,-1.147156991
377,0.504081332,1.064769993,0.116497939,1.344123812,darkblue,m2_1_HLH501,377,freshwater,-1.147156991
378,0.504081332,1.620380798,0.018969554,1.448996231,darkblue,m2_1_HLH501,378,freshwater,-1.147156991
379,0.504081332,0.575871255,0.162923022,1.324744245,darkblue,m2_1_HLH502,379,freshwater,-1.147156991
380,0.504081332,1.898360237,0.036863068,1.410608829,darkblue,m2_1_HLH502,380,freshwater,-1.147156991
381,0.504081332,1.328488971,0.185537151,1.317234192,darkblue,m2_1_HLH502,381,freshwater,-1.147156991
382,0.504081332,0.68390381,0.027669654,1.427184325,darkblue,m2_1_HLH502,382,freshwater,-1.147156991
383,0.504081332,1.478991361,0.011280282,1.479028923,darkblue,m2_1_HLH503,383,freshwater,-1.147156991
384,0.504081332,1.237362705,0.039787122,1.406198323,darkblue,m2_1_HLH503,384,freshwater,-1.147156991
385,0.504081332,2.117772815,0.036601512,1.411020258,darkblue,m2_1_HLH503,385,freshwater,-1.147156991
386,0.504081332,1.133744994,0.083712933,1.363218861,darkblue,m2_1_HLH503,386,freshwater,-1.147156991
387,0.504081332,1.257516328,0.153744726,1.328094558,darkblue,m2_1_HLH504,387,freshwater,-1.147156991
388,0.504081332,0.712394153,0.008166411,1.497693316,darkblue,m2_1_HLH504,388,freshwater,-1.147156991
389,0.504081332,0.596747649,0.021260982,1.44240713,darkblue,m2_1_HLH504,389,freshwater,-1.147156991
390,0.504081332,1.300951405,0.015064764,1.462313117,darkblue,m2_1_HLH504,390,freshwater,-1.147156991
391,0.504081332,0.006422972,0.296416001,1.290163884,darkblue,m2_1_HLH505,391,freshwater,-1.147156991
392,0.504081332,1.423413287,0.122564448,1.341190715,darkblue,m2_1_HLH505,392,freshwater,-1.147156991
393,0.504081332,0.64315314,0.009984683,1.486078281,darkblue,m2_1_HLH505,393,freshwater,-1.147156991
394,0.504081332,-0.010454053,0.135036019,1.335591596,darkblue,m2_1_HLH505,394,freshwater,-1.147156991
495,0.454082725,2.047692843,0.04720777,1.396317111,darkblue,m2_1_HLH613,495,freshwater,-1.181185453
516,3.614062155,0.42450101,0.035897062,1.412143154,darkblue,m2_1_HLH629,516,freshwater,0.969459281
517,3.614062155,-0.040775313,0.024252644,1.434800308,darkblue,m2_1_HLH629,517,freshwater,0.969459281
518,3.614062155,0.184352653,0.049847481,1.393173347,darkblue,m2_1_HLH629,518,freshwater,0.969459281
519,3.614062155,-0.442530886,0.053721878,1.388848398,darkblue,m2_1_HLH629,519,freshwater,0.969459281
520,3.614062155,0.021994779,0.037171358,1.41012762,darkblue,m2_1_HLH629,520,freshwater,0.969459281
521,3.614062155,-0.059392426,0.080801705,1.365263999,darkblue,m2_1_HLH629,521,freshwater,0.969459281
522,3.614062155,0.58901859,0.023915819,1.435608387,darkblue,m2_1_HLH629,522,freshwater,0.969459281
523,3.614062155,-0.196539754,0.143964243,1.331892341,darkblue,m2_1_HLH629,523,freshwater,0.969459281
524,3.614062155,0.72486092,0.025510708,1.431878235,darkblue,m2_1_HLH630,524,freshwater,0.969459281
525,3.614062155,0.365135493,0.109216884,1.347852795,darkblue,m2_1_HLH630,525,freshwater,0.969459281
526,3.614062155,0.961324162,0.035784753,1.41232421,darkblue,m2_1_HLH630,526,freshwater,0.969459281
527,3.614062155,0.307093402,0.011130624,1.479800631,darkblue,m2_1_HLH630,527,freshwater,0.969459281
528,3.614062155,0.298492422,0.010778552,1.481657785,darkblue,m2_1_HLH631,528,freshwater,0.969459281
529,3.614062155,0.367785126,0.057087763,1.385337155,darkblue,m2_1_HLH631,529,freshwater,0.969459281
530,3.614062155,0.291007064,0.157161432,1.326824565,darkblue,m2_1_HLH631,530,freshwater,0.969459281
531,3.614062155,0.185550245,0.050805588,1.392073314,darkblue,m2_1_HLH631,531,freshwater,0.969459281
532,4.145719188,-0.342560261,0.091593399,1.358020666,darkblue,m2_1_HLH632,532,freshwater,1.331298788
533,4.145719188,-0.199549778,0.05384815,1.388712747,darkblue,m2_1_HLH632,533,freshwater,1.331298788
534,4.145719188,0.469397367,0.350763089,1.280436831,darkblue,m2_1_HLH632,534,freshwater,1.331298788
535,4.145719188,-0.29587076,0.095844748,1.355399173,darkblue,m2_1_HLH632,535,freshwater,1.331298788
536,4.145719188,-0.115714837,0.247257456,1.300641299,darkblue,m2_1_HLH632,536,freshwater,1.331298788
537,4.145719188,-0.385595016,0.180647225,1.318777433,darkblue,m2_1_HLH632,537,freshwater,1.331298788
538,4.145719188,0.820823326,0.240438774,1.302257089,darkblue,m2_1_HLH632,538,freshwater,1.331298788
539,4.145719188,-1.270087277,0.282190191,1.293005641,darkblue,m2_1_HLH632,539,freshwater,1.331298788
540,4.145719188,1.171525315,0.435124829,1.267984034,darkblue,m2_1_HLH633,540,freshwater,1.331298788
541,4.145719188,0.295245434,0.046569221,1.397103993,darkblue,m2_1_HLH633,541,freshwater,1.331298788
542,4.145719188,2.138696863,0.109004993,1.347965002,darkblue,m2_1_HLH633,542,freshwater,1.331298788
543,4.145719188,-0.144140995,0.085174496,1.362218777,darkblue,m2_1_HLH633,543,freshwater,1.331298788
544,4.145719188,-0.098039844,0.098810771,1.353638224,darkblue,m2_1_HLH634,544,freshwater,1.331298788
545,4.145719188,-0.001615762,0.037308203,1.409915297,darkblue,m2_1_HLH634,545,freshwater,1.331298788
546,4.145719188,-1.080686782,0.796713908,1.233035232,darkblue,m2_1_HLH634,546,freshwater,1.331298788
547,4.145719188,-0.068840596,0.090777652,1.358537568,darkblue,m2_1_HLH634,547,freshwater,1.331298788
622,5.40789035,3.784189634,0.061769972,1.380782519,darkblue,m2_1_HLH700,622,freshwater,2.190317596
623,5.522041957,2.708050201,0.024948148,1.433166647,darkblue,m2_1_HLH701,623,freshwater,2.268007834
633,1.785813955,0.837548995,0.065059727,1.377784423,darkcyan,m2_1_JES001,633,marine,-0.274824883
634,1.785813955,0.837395253,0.015427772,1.460937335,darkcyan,m2_1_JES001,634,marine,-0.274824883
635,1.785813955,1.39574325,0.073983328,1.370357762,darkcyan,m2_1_JES001,635,marine,-0.274824883
636,1.785813955,0.452927663,0.031368101,1.419935557,darkcyan,m2_1_JES001,636,marine,-0.274824883
638,1.785813955,1.410441792,0.134333129,1.335893137,darkcyan,m2_1_JES002,638,marine,-0.274824883
639,1.785813955,1.141604678,0.03166726,1.419387121,darkcyan,m2_1_JES002,639,marine,-0.274824883
640,1.785813955,-0.233503586,0.004574486,1.5311787,darkcyan,m2_1_JES002,640,marine,-0.274824883
641,1.785813955,0.895180114,0.047372186,1.396116224,darkcyan,m2_1_JES002,641,marine,-0.274824883
642,1.785813955,2.465646044,0.342706565,1.281779427,darkcyan,m2_1_JES002,642,marine,-0.274824883
643,2.040336908,0.99852883,0.460603566,1.264696091,darkcyan,m2_1_JES003,643,marine,-0.101599563
644,2.040336908,-0.087911872,0.04170893,1.40347274,darkcyan,m2_1_JES003,644,marine,-0.101599563
645,2.040336908,0.542040643,1.600349528,1.19273493,darkcyan,m2_1_JES003,645,marine,-0.101599563
646,2.040336908,-0.14999267,0.03160797,1.419495402,darkcyan,m2_1_JES003,646,marine,-0.101599563
648,1.601069663,-0.025975486,0.053164401,1.389451116,darkcyan,m2_1_JES004,648,marine,-0.40055967
649,1.601069663,0.230016431,0.184389928,1.317592568,darkcyan,m2_1_JES004,649,marine,-0.40055967
650,1.601069663,0.39834764,0.054392965,1.388131092,darkcyan,m2_1_JES004,650,marine,-0.40055967
651,1.601069663,-0.831297519,0.252697522,1.299383834,darkcyan,m2_1_JES004,651,marine,-0.40055967
652,1.601069663,-1.36192577,0.224748602,1.30615624,darkcyan,m2_1_JES004,652,marine,-0.40055967
653,1.601069663,-0.165424756,0.061973123,1.380592803,darkcyan,m2_1_JES005,653,marine,-0.40055967
654,0.706940503,0.415721608,0.210881462,1.309836015,darkcyan,m2_1_JES017,654,marine,-1.009093432
655,0.027398974,0.447014111,0.098565933,1.353781571,darkcyan,m2_1_JES017,655,marine,-1.471581383
656,1.868755385,0.189490046,0.211480546,1.309672104,darkcyan,m2_1_JES018,656,marine,-0.218375924
657,1.868755385,0.185027918,0.169079271,1.322601205,darkcyan,m2_1_JES018,657,marine,-0.218375924
658,0.027398974,-0.153645757,0.088615577,1.359930376,darkcyan,m2_1_JES019,658,marine,-1.471581383
659,0.027398974,0.660203025,0.163638807,1.324490952,darkcyan,m2_1_JES019,659,marine,-1.471581383
660,1.868755385,-0.27837968,0.038884565,1.407524131,darkcyan,m2_1_JES020,660,marine,-0.218375924
661,1.868755385,-0.412244795,0.157263519,1.326787045,darkcyan,m2_1_JES020,661,marine,-0.218375924
662,0.78845736,-0.037253592,0.027973804,1.426552665,darkcyan,m2_1_JES022,662,marine,-0.95361402
663,0.78845736,0.94953479,0.06852014,1.374790163,darkcyan,m2_1_JES022,663,marine,-0.95361402
664,0.78845736,0.648026745,0.560251479,1.253380046,darkcyan,m2_1_JES022,664,marine,-0.95361402
677,0.368325561,1.995100393,0.567827837,1.252603919,darkcyan,m2_1_JES029,677,marine,-1.239550768
678,0.368325561,-0.139940849,0.456062356,1.265268583,darkcyan,m2_1_JES029,678,marine,-1.239550768
679,0.368325561,-0.183138217,0.005854851,1.516920041,darkcyan,m2_1_JES029,679,marine,-1.239550768
680,0.368325561,0.008412247,0.000993488,1.619409944,darkcyan,m2_1_JES029,680,marine,-1.239550768
681,2.602689685,1.489448353,0.109295116,1.347811422,darkcyan,m2_1_JES030,681,marine,0.281131105
698,3.761379033,3.803002931,0.007057213,1.50612796,darkcyan,m2_1_JES050,698,marine,1.069721411
699,3.761379033,0.52305285,0.006955197,1.506969296,darkcyan,m2_1_JES050,699,marine,1.069721411
714,0.951922811,2.308125273,0.888296077,1.226748251,darkcyan,m2_1_JES062,714,marine,-0.842361362
715,0.951922811,1.945910149,0.718379945,1.239015263,darkcyan,m2_1_JES062,715,marine,-0.842361362
716,0.951922811,1.248489458,0.11131516,1.346753259,darkcyan,m2_1_JES062,716,marine,-0.842361362
717,0.951922811,0.472906389,0.09265487,1.357354911,darkcyan,m2_1_JES062,717,marine,-0.842361362
718,2.454029411,1.119231576,0.007413577,1.503281569,darkcyan,m2_1_JES072,718,marine,0.179954676
719,2.38122822,3.338139246,0.03860706,1.407937962,darkcyan,m2_1_JES072,719,marine,0.130407044
1006,8.497487033,2.048278958,0.028306922,1.425868675,darkgreen,m2_1_JTN018,1006,terrestrial,4.293060664
1007,3.271739314,0.212858281,0.00025783,1.697350366,darkgreen,m2_1_JTN019,1007,terrestrial,0.736478393
1021,0.724275282,1.684323075,0.199079184,1.313163753,darkblue,m2_1_JTN039,1021,freshwater,-0.997295586
1058,2.117928683,0.074731469,0.036968006,1.410444582,darkcyan,m2_1_MEB084,1058,marine,-0.048791516
1059,2.117928683,0.047557525,0.024223718,1.434869264,darkcyan,m2_1_MEB084,1059,marine,-0.048791516
1060,1.921493743,0.006691387,0.021616737,1.441448316,darkcyan,m2_1_MEB085,1060,marine,-0.18248282
1061,1.921493743,-0.204850535,0.047850112,1.39553622,darkcyan,m2_1_MEB085,1061,marine,-0.18248282
1077,1.167725926,0.545888939,0.088332117,1.360115496,darkcyan,m2_1_MEB106,1077,marine,-0.695488307
1091,2.813410717,2.92581263,0.668666235,1.243158853,darkblue,m2_1_MEB136,1091,freshwater,0.424545355
1093,2.813410717,1.758694446,0.082285269,1.364212753,darkblue,m2_1_MEB136,1093,freshwater,0.424545355
1094,2.813410717,1.959910176,0.092817808,1.357253391,darkblue,m2_1_MEB136,1094,freshwater,0.424545355
1104,0.965080896,0.585727416,0.030586574,1.42139336,darkcyan,m2_1_MEB141,1104,marine,-0.833406124
1105,0.965080896,1.031528094,0.014403246,1.464907708,darkcyan,m2_1_MEB141,1105,marine,-0.833406124
1106,1.583670161,1.440362609,0.435020817,1.267997847,darkcyan,m2_1_MEB142,1106,marine,-0.412401566
1107,1.583670161,0.311776812,0.043442917,1.401119223,darkcyan,m2_1_MEB142,1107,marine,-0.412401566
1108,2.803360381,1.888384731,0.007951159,1.499236717,darkblue,m2_1_MEB143,1108,freshwater,0.417705214
