"X.1","Unit_ID","Entry","Study","Expt","Ygen","Yspec","Smax","Y.treatment","T_mean","T_sd","T_N","C_mean","C_sd","C_N","X","col","scale","Sys1","pr.st","RR","VRR","CVR","VCVR","VR","VVR","power_RR","power_CVR","power_VR","d20_power_RR","d20_power_CVR","d20_power_VR"
81,81,234,45,"91","SST","g aboveground plant biomass m-2",16,"Y8",140.586,34.617,20,171.93,30.524,8,0.5,"darkgreen",1.039820641,"T",-0.92234833,-0.201268016070405,0.00697148954532155,0.281986865568771,0.104715850447577,0.0807188494983664,0.0977443609022556,0.96131684272731,0.160751581767789,0.16887476336539,0.588501023791822,0.0870868644713412,0.0897805688358227
77,77,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y8",93.442,33.241,20,110.018,30.206,8,0.5,"darkgreen",1.017388077,"T",-0.92234833,-0.163303065808642,0.0157500866497343,0.213933757480191,0.11349444755199,0.0506306916715493,0.0977443609022556,0.698144578075351,0.151958418327616,0.16887476336539,0.306330561333813,0.0841720787716627,0.0897805688358227
76,76,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y4",111.791,55.013,14,110.018,30.206,8,0.75,"darkgreen",1.010074113,"T",0.243458546,0.0159870678170901,0.0267202840649616,0.550574840011078,0.136610393955071,0.566561907828168,0.10989010989011,0.477452207183012,0.134278190403816,0.155396486052589,0.200219075317366,0.078310083809491,0.0853116758125957
82,82,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y1",286.61,452.21,60,986.09,290.23,10,0.833333333,"darkgreen",1.005167899,"T",0.632060837,-1.23562522170685,0.0501529473150138,1.63201720404219,0.114183079141756,0.396391982335341,0.064030131826742,0.284494762792902,0.151326590781782,0.23326704521934,0.128698233565465,0.0839626524240101,0.111266286716761
83,83,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y2",407.818,500.34,30,986.09,290.23,10,0.666666667,"darkgreen",1.004342219,"T",-0.145143744,-0.882926631877321,0.0588363973095448,1.38922661087061,0.131633332175445,0.50629997899329,0.0727969348659004,0.249686968923393,0.137552255775953,0.210797021942155,0.116810867939208,0.0793960861619201,0.103730411715646
84,84,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y3",626.723,573.24,20,986.09,290.23,10,0.5,"darkgreen",1.005130218,"T",-0.92234833,-0.453242971594812,0.0504930351463232,1.10463397061436,0.132364380175563,0.651390999019552,0.0818713450292398,0.282915204673058,0.13705566341815,0.192582245509808,0.128154308153153,0.0792313873426995,0.0976559600027415
95,95,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y16",23.57,14.66,8,46.51,14.07,8,0.5,"darkgreen",1.004265657,"T",-0.92234833,-0.679692626287966,0.0597963976123815,0.720770451620174,0.202653540469524,0.0410778253322077,0.142857142857143,0.246441613521443,0.10625777218686,0.130496975630145,0.115712135751944,0.0689937569825555,0.0770554149965036
92,92,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y2",28.33,23.91,11,46.51,14.07,8,0.9375,"darkgreen",1.003255807,"T",1.117813703,-0.49574602939358,0.0761944616651475,1.00456936830894,0.197623033093719,0.508823338915364,0.121428571428571,0.203469853996371,0.107722826880384,0.145119235808807,0.101283726389379,0.0694822576566625,0.081905058289012
94,94,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y8",28.78,25.27,13,46.51,14.07,8,0.75,"darkgreen",1.003539541,"T",0.243458546,-0.479986641776784,0.0707436738611649,1.03579778728868,0.183838911956403,0.5558111455119,0.113095238095238,0.215564688807753,0.11215577399181,0.152328271153325,0.105325013036702,0.0709592024493141,0.0842946706042673
93,93,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y4",30.39,26.61,14,46.51,14.07,8,0.875,"darkgreen",1.0038115,"T",0.826361984,-0.425553736307304,0.0662041097252518,1.02982891720357,0.176094219615362,0.604275180896267,0.10989010989011,0.22714624725754,0.114956675598615,0.155396486052589,0.109208105784538,0.0718915650520314,0.0853116758125957
90,90,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y24",31.79,16.72,8,42.25,28.28,8,0.25,"darkgreen",1.002670916,"T",-2.088155207,-0.284452578880471,0.0905816593393151,-0.241096654491345,0.233438802196458,-0.525549233371816,0.142857142857143,0.17853708803208,0.0986891429383163,0.130496975630145,0.0929871788142299,0.0664667155215898,0.0770554149965036
87,87,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y4",32.36,20.71,15,42.25,28.28,8,0.875,"darkgreen",1.002941321,"T",0.826361984,-0.266681261612892,0.0833091411648782,-0.080571189722273,0.190451998307735,-0.347252451335165,0.107142857142857,0.190060529801277,0.109947517741185,0.158174516790361,0.0968168868517887,0.0702236777727954,0.0862325418530828
86,86,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y2",32.86,26.11,11,42.25,28.28,8,0.9375,"darkgreen",1.00204762,"T",1.117813703,-0.251348241194061,0.113400099342436,0.150083211448155,0.234828670771007,-0.101265029745906,0.121428571428571,0.152045590143242,0.0983950174194579,0.145119235808807,0.0842009728373887,0.0663683879989896,0.081905058289012
96,96,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y24",38.37,22.73,7,46.51,14.07,8,0.25,"darkgreen",1.004130362,"T",-2.088155207,-0.192391438977145,0.0615717143156927,0.683936967620061,0.216333619077597,0.491545528642916,0.154761904761905,0.240700852043442,0.102623967603948,0.124149754836659,0.113772103929984,0.0677812291585165,0.07494794095682
89,89,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y16",36.58,30.44,7,42.25,28.28,8,0.5,"darkgreen",1.001384398,"T",-0.92234833,-0.144102710840463,0.154928027019231,0.229610164710338,0.309689931781136,0.085507453869875,0.154761904761905,0.124068202803192,0.086505424271334,0.124149754836659,0.0749208502095149,0.0623846346677186,0.07494794095682
91,91,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y1",44.12,36.11,17,46.51,14.07,8,0.96875,"darkgreen",1.005091971,"T",1.263539563,-0.0527541488507039,0.0508429826607246,0.955100541585201,0.153521554089296,0.902346392734497,0.102678571428571,0.281310929307097,0.124764340276696,0.163010057209628,0.127602341348294,0.0751520885060371,0.0878356528198634
88,88,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y8",41.03,32.49,15,42.25,28.28,8,0.75,"darkgreen",1.002442108,"T",0.243458546,-0.0293008473490881,0.0978063059371756,0.132364070287439,0.204949163080033,0.103063222938351,0.107142857142857,0.168797429066818,0.105613520516388,0.158174516790361,0.0897549167629851,0.0687788772505165,0.0862325418530828
85,85,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y1",62.03,44.544,22,42.25,28.28,8,0.96875,"darkgreen",1.003105215,"T",1.263539563,0.384013785181843,0.079443236579944,0.0226897908826914,0.174681331818039,0.406703576064535,0.0952380952380952,0.197048547695289,0.115494928847057,0.172088893791007,0.0991431007877106,0.0720706705772904,0.0908468674034971
97,97,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y1",8.27,6.627,61,15.058,3.475,8,0.9375,"darkgreen",1.015901703,"T",1.117813703,-0.599274902392331,0.0171838198375777,1.18173739838643,0.0969457245994824,0.582462495994096,0.0797619047619048,0.660346058532373,0.169880748647869,0.19644686043399,0.285039962092913,0.0901142736714223,0.0989426773123391
98,98,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y2",10.22,5.808,19,15.058,3.475,8,0.875,"darkgreen",1.011434785,"T",0.826361984,-0.387562826652372,0.023655099374373,0.857553831507318,0.122861448580722,0.469991004854946,0.0992063492063492,0.525097792821334,0.143979648578559,0.167075588838584,0.220136630914685,0.0815272724032814,0.0891838185497411
99,99,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y4",11.783,4.772,31,15.058,3.475,8,0.75,"darkgreen",1.023057127,"T",0.243458546,-0.245251596696727,0.0119479734759885,0.507660717153736,0.100043211571227,0.262409120457009,0.0880952380952381,0.812272212736433,0.166069629231288,0.182261632710663,0.385292361321154,0.0888501985009894,0.0942242476295649
100,100,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y8",13.129,2.91,33,15.058,3.475,8,0.5,"darkgreen",1.034018513,"T",-0.92234833,-0.137085887475957,0.00814580477911646,-0.0961590817859684,0.0951993762076879,-0.233244969261926,0.0870535714285714,0.931511712590363,0.172139888781,0.183885646056539,0.524007375644076,0.0908637878239769,0.0947638571392132
119,119,280,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",121.748,67.335,32,431.95,250.087,12,0.9375,"darkgreen",1.007056975,"T",1.117813703,-1.26635650608184,0.0374929615737394,-0.0750977035369237,0.0990765392863494,-1.34145420961877,0.06158357771261,0.36214305794373,0.167233167128367,0.240663580489764,0.156107371924591,0.0892360806797335,0.113759522721642
167,167,328,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",112.063,94.23,32,365.946,145.705,12,0.9375,"darkgreen",1.007520435,"T",1.117813703,-1.18342456838125,0.0353064421551694,0.718253627701179,0.0968900198677794,-0.465170940680068,0.06158357771261,0.38063250675092,0.169951540830726,0.240663580489764,0.162865239041214,0.0901377579405467,0.113759522721642
113,113,278,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",102.206,92.786,32,309.533,208.718,12,0.9375,"darkgreen",1.00398191,"T",1.117813703,-1.10807432556598,0.0636450387838017,0.268060520144711,0.125228616496412,-0.840013805421273,0.06158357771261,0.234394207448675,0.142155015059379,0.240663580489764,0.111645791799304,0.0809223455602028,0.113759522721642
170,170,329,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",149.561,111.465,32,440.401,138.833,12,0.9375,"darkgreen",1.010516925,"T",1.117813703,-1.07998133914267,0.025639099372157,0.831094694248207,0.0872226770847669,-0.24888664489446,0.06158357771261,0.493276211481598,0.183619348744354,0.240663580489764,0.20670319695668,0.0946753655385655,0.113759522721642
161,161,326,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",105.258,118.551,32,306.429,201.012,12,0.9375,"darkgreen",1.003289634,"T",1.117813703,-1.06857160173212,0.0755009125148727,0.511224728501313,0.137084490227483,-0.557346873230809,0.06158357771261,0.204912169606639,0.133978922236439,0.240663580489764,0.10176498454568,0.078210800382297,0.113759522721642
143,143,304,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",157.307,83.427,32,457.109,289.365,12,0.9375,"darkgreen",1.006224799,"T",1.117813703,-1.06672256446206,0.0421837736232996,-0.206319817763304,0.10376735133591,-1.27304238222536,0.06158357771261,0.328348667617083,0.161791898640241,0.240663580489764,0.144002402958977,0.0874317665764851,0.113759522721642
122,122,281,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",167.807,119.825,32,439.762,150.115,12,0.9375,"darkgreen",1.010514717,"T",1.117813703,-0.963419161985334,0.0256442728765188,0.708724326810391,0.0872278505891287,-0.254694835174943,0.06158357771261,0.493198068542241,0.183611218192452,0.240663580489764,0.206670871372566,0.0946726637832001,0.113759522721642
155,155,324,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",151.844,102.967,32,369.952,288.497,12,0.9375,"darkgreen",1.003886907,"T",1.117813703,-0.890519589458784,0.0650467698489961,-0.169082062473459,0.126630347561606,-1.05960165193224,0.06158357771261,0.230354510794855,0.14110720970856,0.240663580489764,0.110286370479006,0.0805749368851681,0.113759522721642
149,149,322,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",170.029,165.585,32,413.86,147.248,12,0.9375,"darkgreen",1.006555327,"T",1.117813703,-0.889558741646645,0.0401867874401873,0.977599646492088,0.101770365152797,0.0880409048454429,0.06158357771261,0.341857534033982,0.164046359750361,0.240663580489764,0.148805302731145,0.088179265749059,0.113759522721642
120,120,280,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",187.513,124.879,15,431.95,250.087,12,0.75,"darkgreen",1.004452864,"T",0.243458546,-0.834461664464539,0.057502252194016,0.130257815887723,0.138671083362847,-0.704203848576815,0.0811688311688312,0.254372540758184,0.132992535602647,0.19384694220556,0.11839984661104,0.0778835409862051,0.0980769278872825
137,137,302,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",125.779,96.234,32,279.464,171.735,12,0.9375,"darkgreen",1.00521181,"T",1.117813703,-0.798347084174227,0.0497623710829445,0.189851705517156,0.111345948795554,-0.608495378657071,0.06158357771261,0.28633422087228,0.153980638908181,0.240663580489764,0.129332241652048,0.0848423684568265,0.113759522721642
179,179,348,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",166.719,104.144,32,369.11,152.183,12,0.9375,"darkgreen",1.010217715,"T",1.117813703,-0.794784942131292,0.0263598050544216,0.3861502417136,0.0879433827670316,-0.408634700417692,0.06158357771261,0.482616942215352,0.182495973709723,0.240663580489764,0.202321944255897,0.0943021036959555,0.113759522721642
125,125,298,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",204.141,180.603,32,443.814,74.988,12,0.9375,"darkgreen",1.010028026,"T",1.117813703,-0.776594624179907,0.0268380754045154,1.62624226238908,0.0884216531171254,0.849647638209174,0.06158357771261,0.475787958390151,0.181760654861502,0.240663580489764,0.199544171412004,0.0940578148080584,0.113759522721642
173,173,346,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",227.256,243.958,32,468.125,94.533,12,0.9375,"darkgreen",1.006692858,"T",1.117813703,-0.722658218922175,0.0394104837354236,1.64137980516453,0.100994061448034,0.918721586242357,0.06158357771261,0.347445817602897,0.16494710093688,0.240663580489764,0.15080578027025,0.0884779476930555,0.113759522721642
107,107,276,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",147.978,113.149,32,299.76,127.497,12,0.9375,"darkgreen",1.007987584,"T",1.117813703,-0.705918540419271,0.0333462689526657,0.557205726527492,0.0949298466652756,-0.148712813891778,0.06158357771261,0.399005696590116,0.172496036612564,0.240663580489764,0.169686279997282,0.0909819621070703,0.113759522721642
176,176,347,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",265.238,213.848,32,535.433,76.561,12,0.9375,"darkgreen",1.012316997,"T",1.117813703,-0.702448229215288,0.0220175144559608,1.70030038958782,0.0836010921685708,0.997852160372536,0.06158357771261,0.554408049999035,0.189559111326199,0.240663580489764,0.233030491730522,0.0966500925206952,0.113759522721642
101,101,274,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",192.216,193.045,32,381.283,151.547,12,0.9375,"darkgreen",1.005852477,"T",1.117813703,-0.684922141863306,0.0446850648749875,0.897624143154927,0.106268642587597,0.21270200129162,0.06158357771261,0.313007063156653,0.159089048443885,0.240663580489764,0.138601161490141,0.0865357085303482,0.113759522721642
123,123,281,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",224.243,149.837,15,439.762,150.115,12,0.75,"darkgreen",1.006681133,"T",0.243458546,-0.673503386187248,0.0394754946492746,0.661909496002121,0.120644325818106,-0.0115938901851271,0.0811688311688312,0.346970171200844,0.145754598452758,0.19384694220556,0.15063518910387,0.0821156809107466,0.0980769278872825
114,114,278,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",160.123,102.641,15,309.533,208.718,12,0.75,"darkgreen",1.003871284,"T",0.243458546,-0.659122440130294,0.0652832218273115,-0.0603644151268655,0.146452052996143,-0.719486855257159,0.0811688311688312,0.229689921485396,0.128469613263899,0.19384694220556,0.110062911197029,0.0763824707523653,0.0980769278872825
131,131,300,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",165.597,117.279,32,313.508,73.712,12,0.9375,"darkgreen",1.013408149,"T",1.117813703,-0.638267752243661,0.0202809922340828,1.07333234235261,0.0818645699466927,0.435064590108946,0.06158357771261,0.588896418397459,0.192594338422457,0.240663580489764,0.248938725640534,0.0976599847622128,0.113759522721642
146,146,305,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",228.3,125.2,32,426.268,119.569,12,0.9375,"darkgreen",1.017159251,"T",1.117813703,-0.624407702909371,0.0159550251268765,0.641101037784204,0.0775386028394865,0.0166933348748327,0.06158357771261,0.692552930486261,0.200747896219048,0.240663580489764,0.30306606434428,0.100375942635034,0.113759522721642
128,128,299,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",243.431,182.703,32,438.023,87.325,12,0.9375,"darkgreen",1.012988633,"T",1.117813703,-0.587437885603291,0.0209152083653327,1.29633746532431,0.0824987860779427,0.70889957972102,0.06158357771261,0.575868871709919,0.191470951295302,0.240663580489764,0.242828656063115,0.0972861395949477,0.113759522721642
144,144,304,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",258.618,149.771,15,457.109,289.365,12,0.75,"darkgreen",1.004605967,"T",0.243458546,-0.569569805005895,0.0557529206638835,-0.0987518608557267,0.136921751832715,-0.668321665861621,0.0811688311688312,0.260846436982757,0.13408141154214,0.19384694220556,0.120600664426859,0.0782448019615658,0.0980769278872825
162,162,326,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",174.549,154.582,15,306.429,201.012,12,0.75,"darkgreen",1.002756503,"T",0.243458546,-0.562780576390064,0.0881461729591012,0.290400408759664,0.169315004127932,-0.2723801676304,0.0811688311688312,0.18218321267611,0.117622637223483,0.19384694220556,0.0941981944295703,0.0727784698172873,0.0980769278872825
191,191,352,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",193.118,110.535,32,329.968,135.326,12,0.9375,"darkgreen",1.011141807,"T",1.117813703,-0.535694279021274,0.0242541769993908,0.30401429643854,0.0858377547120008,-0.231679982582734,0.06158357771261,0.515085857476484,0.185831297609733,0.240663580489764,0.215850246334903,0.0954105181466369,0.113759522721642
116,116,279,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",177.019,137.646,32,284.069,156.366,12,0.9375,"darkgreen",1.005929402,"T",1.117813703,-0.472960094952657,0.044144259776456,0.31612034054048,0.105727837489066,-0.156839754412177,0.06158357771261,0.316187036005212,0.159662462805924,0.240663580489764,0.139716276778016,0.0867258001849003,0.113759522721642
168,168,328,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",234.675,181.151,15,365.946,145.705,12,0.75,"darkgreen",1.004873845,"T",0.243458546,-0.444284203309463,0.052935266062757,0.652290851479855,0.134104097231588,0.208006648170393,0.0811688311688312,0.272143603274172,0.135896025298237,0.19384694220556,0.124457065451312,0.0788467571403326,0.0980769278872825
104,104,275,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",210.944,159.05,32,320.7,95.138,12,0.9375,"darkgreen",1.010752183,"T",1.117813703,-0.418913411292212,0.0250995249795547,0.903478047160009,0.0866831026921646,0.484564635867797,0.06158357771261,0.501559416266578,0.184472689184114,0.240663580489764,0.210147515884197,0.0949589468422078,0.113759522721642
171,171,329,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",293.253,163.959,15,440.401,138.833,12,0.75,"darkgreen",1.009208334,"T",0.243458546,-0.406649957848696,0.0291213106005253,0.563254322701904,0.110290141769357,0.156604364853208,0.0811688311688312,0.445656565882618,0.155003667897245,0.19384694220556,0.187541893988737,0.0851814683697266,0.0980769278872825
152,152,323,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",242.859,169.899,32,362.626,149.206,12,0.9375,"darkgreen",1.009116243,"T",1.117813703,-0.400890972088956,0.0294023365061418,0.501441700299562,0.0909859142187517,0.100550728210607,0.06158357771261,0.442209707860895,0.17795090390061,0.240663580489764,0.186193835668978,0.0927925412023568,0.113759522721642
118,118,279,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",194.945,95.393,15,284.069,156.366,12,0.4375,"darkgreen",1.00638151,"T",-1.213800049,-0.37649969890048,0.0412127826545475,-0.127434773513638,0.122381613823379,-0.503934472414118,0.0811688311688312,0.334767052543932,0.144358249886584,0.19384694220556,0.146278685694483,0.0816527849219312,0.0980769278872825
185,185,350,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",179.041,141.694,32,260.277,154.245,12,0.9375,"darkgreen",1.005318416,"T",1.117813703,-0.374131618619413,0.048838978123356,0.259933660895691,0.110422555835966,-0.114197957723722,0.06158357771261,0.290794374108798,0.154874277088829,0.240663580489764,0.130872189026752,0.0851385793776748,0.113759522721642
124,124,281,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",303.725,119.915,15,439.762,150.115,12,0.4375,"darkgreen",1.01353122,"T",-1.213800049,-0.370110984736495,0.020102168564665,0.135752216434206,0.101270999733496,-0.234358768302288,0.0811688311688312,0.592663071266778,0.164624168445155,0.19384694220556,0.250729552597608,0.0883708626567451,0.0980769278872825
158,158,325,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",161.08,102.203,32,231.457,74.619,12,0.9375,"darkgreen",1.012782519,"T",1.117813703,-0.362492975149881,0.0212415669196242,0.647733327029314,0.0828251446322342,0.285240351879432,0.06158357771261,0.569361832626861,0.190899595253108,0.240663580489764,0.239823719797946,0.0970960322683518,0.113759522721642
182,182,349,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",223.022,149.001,32,317.203,63.721,12,0.9375,"darkgreen",1.015781237,"T",1.117813703,-0.352271526168745,0.0173115399842901,1.17238485172613,0.0788951176969001,0.820113325557388,0.06158357771261,0.657127934897699,0.198094845935627,0.240663580489764,0.283306040503047,0.0994916870043669,0.113759522721642
138,138,302,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",198.818,112.324,15,279.464,171.735,12,0.75,"darkgreen",1.004892694,"T",0.243458546,-0.340483649485173,0.0527476942011624,-0.0938216491199704,0.133916525369994,-0.434305298605143,0.0811688311688312,0.272936945981293,0.136019581290517,0.19384694220556,0.124728677970257,0.0788877402049589,0.0980769278872825
164,164,327,59,"115","SST","g aboveground plant biomass m-2",16,"Y1",212.847,249.669,32,298.425,159.091,12,0.9375,"darkgreen",1.003781205,"T",1.117813703,-0.337945047238967,0.0666807541682933,0.759279209094719,0.128264331880903,0.421334161855752,0.06158357771261,0.225856905129869,0.139915159940155,0.240663580489764,0.108775100873646,0.0801796760600635,0.113759522721642
156,156,324,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",265.155,152.414,15,369.952,288.497,12,0.75,"darkgreen",1.003432592,"T",0.243458546,-0.333058706836955,0.0727041409876096,-0.314765737633463,0.153872972156441,-0.647824444470418,0.0811688311688312,0.21100671181357,0.124589191234598,0.19384694220556,0.10380050043343,0.0750939110880126,0.0980769278872825
157,157,324,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",265.968,119.341,15,369.952,288.497,12,0.4375,"darkgreen",1.003950665,"T",-1.213800049,-0.329997266699808,0.064099338271423,-0.56244273884205,0.145268169440254,-0.892440005541857,0.0811688311688312,0.233065891883065,0.129125995525266,0.19384694220556,0.111198576468462,0.0766003636299289,0.0980769278872825
115,115,278,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",223.512,226.469,15,309.533,208.718,12,0.4375,"darkgreen",1.002212083,"T",-1.213800049,-0.325599606139724,0.106332300824341,0.397483358046318,0.187501131993172,0.071883751906595,0.0811688311688312,0.159021940294345,0.110913289656464,0.19384694220556,0.0865134618874746,0.0705454062807294,0.0980769278872825
145,145,304,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",332.091,124.982,15,457.109,289.365,12,0.4375,"darkgreen",1.006123406,"T",-1.213800049,-0.319512846745263,0.0428367665858888,-0.529746553069653,0.12400559775472,-0.849259399814916,0.0811688311688312,0.324183368350958,0.143088893289303,0.19384694220556,0.142530521178969,0.0812319640747479,0.0980769278872825
194,194,353,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",316.343,231.04,32,434.423,102.022,12,0.9375,"darkgreen",1.012767996,"T",1.117813703,-0.317191645853576,0.0212649456493777,1.10526851205972,0.0828485233619877,0.78807686620614,0.06158357771261,0.568900726301189,0.190858839397974,0.240663580489764,0.239611932166863,0.09708247235274,0.113759522721642
108,108,276,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",231.587,83.683,15,299.76,127.497,12,0.75,"darkgreen",1.011372382,"T",0.243458546,-0.258026541622804,0.0237802074082343,-0.172770702492944,0.104949038577065,-0.430797244115748,0.0811688311688312,0.522976815755154,0.16049873503835,0.19384694220556,0.219223795422542,0.0870030393097262,0.0980769278872825
121,121,280,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",333.853,192.401,15,431.95,250.087,12,0.4375,"darkgreen",1.005176512,"T",-1.213800049,-0.257609064469801,0.050075852977475,-0.0143583168714532,0.131244684146306,-0.271967381341254,0.0811688311688312,0.284855678610579,0.137818549567324,0.19384694220556,0.128822580942399,0.0794844018972765,0.0980769278872825
150,150,322,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",324.124,137.382,15,413.86,147.248,12,0.75,"darkgreen",1.01202937,"T",0.243458546,-0.244401593759078,0.0225259288666389,0.165308460761932,0.10369476003547,-0.0790931329971456,0.0811688311688312,0.544991165261849,0.161872310533591,0.19384694220556,0.228829285128027,0.0874584267177919,0.0980769278872825
110,110,277,59,"113","SST","g aboveground plant biomass m-2",16,"Y1",166.678,101.894,32,209.82,41.137,12,0.9375,"darkgreen",1.018427433,"T",1.117813703,-0.230186212861153,0.0148818427770038,1.10788579706843,0.0764654204896138,0.877699584207279,0.06158357771261,0.722525121496606,0.202913457606277,0.240663580489764,0.321092189951666,0.101098118367273,0.113759522721642
177,177,347,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",426.167,137.298,15,535.433,76.561,12,0.75,"darkgreen",1.032110947,"T",0.243458546,-0.228244477117275,0.00862336471940402,0.802570154692069,0.0897921958882352,0.574325677574793,0.0811688311688312,0.917786482473079,0.179697167923147,0.19384694220556,0.501397946465508,0.0933724184333709,0.0980769278872825
163,163,326,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",244.963,158.472,15,306.429,201.012,12,0.4375,"darkgreen",1.003973965,"T",-1.213800049,-0.223878902175391,0.0637599525956036,-0.0236480437740388,0.144928783764435,-0.24752694594943,0.0811688311688312,0.234056453797984,0.129316173898526,0.19384694220556,0.111532057033521,0.0766634917871638,0.0980769278872825
148,148,305,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",343.135,87.502,15,426.268,119.569,12,0.4375,"darkgreen",1.025333789,"T",-1.213800049,-0.216944300708005,0.0108920332411811,-0.105027919381734,0.0920608644100123,-0.321972220089739,0.0811688311688312,0.846390644633646,0.17641742039843,0.19384694220556,0.415767732838476,0.0922834295210193,0.0980769278872825
172,172,329,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",359.733,175.437,15,440.401,138.833,12,0.4375,"darkgreen",1.011197794,"T",-1.213800049,-0.202323585896279,0.0241373606467082,0.426591558280725,0.105306191815539,0.224267972384446,0.0811688311688312,0.517009732295011,0.16011367017131,0.19384694220556,0.216669497697731,0.0868753822419406,0.0980769278872825
136,136,301,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",236.551,81.064,15,289.468,113.752,12,0.4375,"darkgreen",1.013129486,"T",-1.213800049,-0.201880925993408,0.0206978917729748,-0.146641007694908,0.101866722941806,-0.348521933688317,0.0811688311688312,0.580275305858568,0.163935524957424,0.19384694220556,0.244881057960498,0.0881425145817152,0.0980769278872825
181,181,348,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",302.305,91.526,15,369.11,152.183,12,0.4375,"darkgreen",1.013411097,"T",-1.213800049,-0.199658261087996,0.0202766710929625,-0.318542657780385,0.101445502261794,-0.518200918868381,0.0811688311688312,0.58898694612699,0.164421600074277,0.19384694220556,0.248981636300414,0.0883036917447084,0.0980769278872825
187,187,350,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",216.099,155.142,15,260.277,154.245,12,0.4375,"darkgreen",1.003983153,"T",-1.213800049,-0.186009812496628,0.0636271033443554,0.182068131968532,0.144795934513187,-0.00394168052809659,0.0811688311688312,0.234447031414496,0.129390864404146,0.19384694220556,0.111663580941201,0.0766882842639605,0.0980769278872825
